"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"4","200","0","0.0","0.0","NaN%","95.48"
"3","200","0","0.0","0.0","NaN%","95.47"
"4","200","0","0.0","0.0","NaN%","95.02"
"5","200","0","0.0","0.0","NaN%","93.79"
"6","200","0","0.0","0.0","NaN%","92.55"
"7","200","0","0.0","0.0","NaN%","91.64"
"6","200","0","0.0","0.0","NaN%","91.63"
"7","200","0","0.0","0.0","NaN%","91.32"
"8","200","0","0.0","0.0","NaN%","90.09"
"9","200","0","0.0","0.0","NaN%","88.86"
"10","200","0","0.0","0.0","NaN%","87.63"
"11","200","0","0.0","0.0","NaN%","86.39"
"12","200","0","0.0","0.0","NaN%","85.11"
"13","200","0","0.0","0.0","NaN%","83.93"
"14","200","0","0.0","0.0","NaN%","82.7"
"15","200","0","0.0","0.0","NaN%","81.46"
"16","200","0","0.0","0.0","NaN%","80.23"
"17","200","0","0.0","0.0","NaN%","79.0"
"18","200","0","0.0","0.0","NaN%","77.77"
"19","200","0","0.0","0.0","NaN%","76.54"
"20","200","0","0.0","0.0","NaN%","75.3"
"21","200","0","0.0","0.0","NaN%","74.07"
"22","200","0","0.0","0.0","NaN%","72.84"
"23","200","0","0.0","0.0","NaN%","71.61"
"24","200","0","0.0","0.0","NaN%","70.37"
"25","200","0","0.0","0.0","NaN%","69.14"
"26","200","0","0.0","0.0","NaN%","67.91"
"27","200","0","0.0","0.0","NaN%","67.23"
"26","200","0","0.0","0.0","NaN%","67.22"
"27","200","0","0.0","0.0","NaN%","66.68"
"28","200","0","0.0","0.0","NaN%","65.44"
"29","200","0","0.0","0.0","NaN%","64.21"
"30","200","0","0.0","0.0","NaN%","62.98"
"31","200","0","0.0","0.0","NaN%","61.75"
"32","200","0","0.0","0.0","NaN%","60.52"
"33","200","0","0.0","0.0","NaN%","59.28"
"34","200","0","0.0","0.0","NaN%","58.04"
"35","200","0","0.0","0.0","NaN%","56.82"
"36","200","0","0.0","0.0","NaN%","55.59"
"37","200","0","0.0","0.0","NaN%","54.35"
"38","200","0","0.0","0.0","NaN%","53.12"
"39","200","0","0.0","0.0","NaN%","51.89"
"40","200","0","0.0","0.0","NaN%","50.66"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0.0","0.0","0.00%","0.0"
"1","200","0","0.0","0.0","NaN%","98.72"
"2","200","0","0.0","0.0","NaN%","97.48"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0.0","0.0","0.00%","0.0"
"1","200","0","0.0","0.0","NaN%","99.18"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","99.17"
"1","200","0","0.0","0.0","NaN%","99.05"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","99.04"
"1","200","0","0.0","0.0","NaN%","98.72"
"2","200","0","0.0","0.0","NaN%","97.48"
"3","200","0","0.0","0.0","NaN%","96.25"
"4","200","0","0.0","0.0","NaN%","95.02"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0","0","0","0","0.0","0.0","0.00%","0.0"
"1","0","0","0","0","200","0","0.0","0.0","NaN%","98.72"
"2","0","0","0","0","200","0","0.0","0.0","NaN%","97.48"
"3","0","0","0","0","200","0","0.0","0.0","NaN%","96.25"
"6","0","0","0","0","152","0","0.0","0.0","NaN%","6351.57"
"8","0","0","0","0","200","0","0.0","0.0","NaN%","89.44"
"11","0","0","0","0","200","0","0.0","0.0","NaN%","86.35"
"15","0","0","0","0","200","0","0.0","0.0","NaN%","80.22"
"20","0","0","0","0","123","0","0.0","0.0","NaN%","75.04"
"22","0","0","0","0","60","0","0.0","0.0","NaN%","71.84"
"23","0","0","0","0","200","0","0.0","0.0","NaN%","70.72"
"25","0","0","0","0","200","0","0.0","0.0","NaN%","69.49"
"28","0","0","0","0","19","0","0.0","0.0","NaN%","3121.01"
"32","0","0","0","0","200","0","0.0","0.0","NaN%","59.96"
"35","0","0","0","0","200","0","0.0","0.0","NaN%","55.87"
"39","0","0","0","0","200","0","0.0","0.0","NaN%","51.63"
"41","0","0","0","0","2","0","0.0","0.0","NaN%","48.5"
"45","0","0","0","0","200","0","0.0","0.0","NaN%","44.22"
"49","0","0","0","0","200","0","0.0","0.0","NaN%","920.68"
"51","0","0","0","0","200","0","0.0","0.0","NaN%","35.75"
"55","0","0","0","0","57","0","0.0","0.0","NaN%","30.97"
"59","0","0","0","0","200","0","0.0","0.0","NaN%","1070.0"
"61","0","0","0","0","200","0","0.0","0.0","NaN%","24.06"
"63","0","0","0","0","200","0","0.0","0.0","NaN%","21.06"
"65","0","0","0","0","200","0","0.0","0.0","NaN%","19.12"
"66","0","0","0","0","200","0","0.0","0.0","NaN%","18.08"
"67","0","0","0","0","200","0","0.0","0.0","NaN%","16.63"
"68","0","0","0","0","200","0","0.0","0.0","NaN%","15.27"
"69","0","0","0","0","200","0","0.0","0.0","NaN%","14.52"
"70","0","0","0","0","200","0","0.0","0.0","NaN%","1824.04"
"71","0","0","0","0","200","0","0.0","0.0","NaN%","11.74"
"72","0","0","0","0","200","0","0.0","0.0","NaN%","1753.98"
"73","0","0","0","0","200","0","0.0","0.0","NaN%","8.94"
"74","0","0","0","0","163","0","0.0","0.0","NaN%","8.07"
"75","0","0","0","0","118","0","0.0","0.0","NaN%","7.35"
"76","0","0","0","0","200","0","0.0","0.0","NaN%","5.2"
"77","0","0","0","0","173","27","0.0","0.0","NaN%","5.07"
"78","0","0","0","0","0","200","0.0","0.0","NaN%","3.49"
"79","0","0","0","0","0","200","0.0","0.0","NaN%","2.31"
"80","0","0","0","0","0","200","0.0","0.0","NaN%","0.96"
"90","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"107","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
